 Format                 IAGA-2002                                    |
 Source of Data         United States Geological Survey (USGS)       |
 Station Name           Deadhorse                                    |
 IAGA CODE              DED                                          |
 Geodetic Latitude      70.355                                       |
 Geodetic Longitude     211.207                                      |
 Elevation              10                                           |
 Reported               FNULNULNUL                                   |
 Sensor Orientation     HDZF                                         |
 Digital Sampling       0.01 second                                  |
 Data Interval Type     1-minute                                     |
 Data Type              variation                                    |
 # DECBAS               10755   (Baseline declination value in       |
 # tenths of minutes East (0-216,000)).                              |
 # Scalar and Vector 1-minute values are computed from 1 Hz values   |
 # using an INTERMAGNET gaussian filter centered on the start of the |
 # minute (00:30-01:30).                                             |
 # CONDITIONS OF USE: The Conditions of Use for data provided        |
 # through INTERMAGNET and acknowledgement templates can be found at |
 # www.intermagnet.org                                               |
DATE       TIME         DOY     DEDF      DEDNUL    DEDNUL    DEDNUL |
2022-04-08 05:27:00.000 098     57267.09  99999.00  99999.00  99999.00
2022-04-08 05:28:00.000 098     57265.93  99999.00  99999.00  99999.00
2022-04-08 05:29:00.000 098     57264.90  99999.00  99999.00  99999.00
2022-04-08 05:30:00.000 098     57264.09  99999.00  99999.00  99999.00
2022-04-08 05:31:00.000 098     57263.13  99999.00  99999.00  99999.00
2022-04-08 05:32:00.000 098     57262.35  99999.00  99999.00  99999.00
2022-04-08 05:33:00.000 098     57261.17  99999.00  99999.00  99999.00
2022-04-08 05:34:00.000 098     57259.07  99999.00  99999.00  99999.00
2022-04-08 05:35:00.000 098     57257.11  99999.00  99999.00  99999.00
2022-04-08 05:36:00.000 098     57254.36  99999.00  99999.00  99999.00
2022-04-08 05:37:00.000 098     57253.49  99999.00  99999.00  99999.00
2022-04-08 05:38:00.000 098     57254.46  99999.00  99999.00  99999.00
2022-04-08 05:39:00.000 098     57254.73  99999.00  99999.00  99999.00
2022-04-08 05:40:00.000 098     57252.95  99999.00  99999.00  99999.00
2022-04-08 05:41:00.000 098     57249.71  99999.00  99999.00  99999.00
2022-04-08 05:42:00.000 098     57246.33  99999.00  99999.00  99999.00
2022-04-08 05:43:00.000 098     57242.89  99999.00  99999.00  99999.00
2022-04-08 05:44:00.000 098     57239.80  99999.00  99999.00  99999.00
2022-04-08 05:45:00.000 098     57237.83  99999.00  99999.00  99999.00
2022-04-08 05:46:00.000 098     57236.76  99999.00  99999.00  99999.00
2022-04-08 05:47:00.000 098     57237.58  99999.00  99999.00  99999.00
2022-04-08 05:48:00.000 098     57240.39  99999.00  99999.00  99999.00
2022-04-08 05:49:00.000 098     57244.73  99999.00  99999.00  99999.00
2022-04-08 05:50:00.000 098     57249.44  99999.00  99999.00  99999.00
2022-04-08 05:51:00.000 098     57253.44  99999.00  99999.00  99999.00
2022-04-08 05:52:00.000 098     57255.10  99999.00  99999.00  99999.00
2022-04-08 05:53:00.000 098     57255.37  99999.00  99999.00  99999.00
2022-04-08 05:54:00.000 098     57254.33  99999.00  99999.00  99999.00
2022-04-08 05:55:00.000 098     57252.40  99999.00  99999.00  99999.00
2022-04-08 05:56:00.000 098     57249.62  99999.00  99999.00  99999.00
2022-04-08 05:57:00.000 098     57246.57  99999.00  99999.00  99999.00
2022-04-08 05:58:00.000 098     57243.21  99999.00  99999.00  99999.00
2022-04-08 05:59:00.000 098     57241.62  99999.00  99999.00  99999.00
2022-04-08 06:00:00.000 098     57241.75  99999.00  99999.00  99999.00
2022-04-08 06:01:00.000 098     57243.75  99999.00  99999.00  99999.00
2022-04-08 06:02:00.000 098     57247.85  99999.00  99999.00  99999.00
2022-04-08 06:03:00.000 098     57251.69  99999.00  99999.00  99999.00
2022-04-08 06:04:00.000 098     57253.92  99999.00  99999.00  99999.00
2022-04-08 06:05:00.000 098     57253.70  99999.00  99999.00  99999.00
2022-04-08 06:06:00.000 098     57251.42  99999.00  99999.00  99999.00
2022-04-08 06:07:00.000 098     57249.68  99999.00  99999.00  99999.00
2022-04-08 06:08:00.000 098     57249.50  99999.00  99999.00  99999.00
2022-04-08 06:09:00.000 098     57249.72  99999.00  99999.00  99999.00
2022-04-08 06:10:00.000 098     57249.13  99999.00  99999.00  99999.00
2022-04-08 06:11:00.000 098     57247.66  99999.00  99999.00  99999.00
2022-04-08 06:12:00.000 098     57246.15  99999.00  99999.00  99999.00
2022-04-08 06:13:00.000 098     57245.41  99999.00  99999.00  99999.00
